entity,importance,category,chunk_id,type
松材线虫,5,pathogen,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_17,concept
松褐天牛,5,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_17,concept
马尾松,4,host,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_17,concept
细胞色素c血红素裂合酶基因(hccs),4,compound,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_17,concept
脂肪酸分解代谢,3,symptom,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_17,concept
碳代谢,3,symptom,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_17,concept
松材线虫,5,pathogen,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
松褐天牛,5,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
马尾松,4,host,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
云杉花墨天牛,4,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
monochamus alternatus,5,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
aromia bungii,3,compound,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
acanthocenus griseus,3,compound,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
arhopalus rusticus,5,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
monochamus nigromaculatus,4,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
monochamus saltuarius,3,compound,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
uraecha angusta,4,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
semanotus sinoauster,3,compound,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
黄山,3,location,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
四川,3,location,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
安徽,3,location,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
陕西,3,location,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
山东,3,location,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
辽宁,3,location,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
大连,2,location,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
甘南,2,location,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
汉中,2,location,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
商洛,2,location,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
青岛,2,location,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
遵义,2,location,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_18,concept
monochamus alternatus,5,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_19,concept
arhopalus rusticus,5,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_19,concept
马尾松,4,host,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_19,concept
松材线虫,5,pathogen,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_20,concept
a. rusticus,4,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_20,concept
马尾松,4,host,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_20,concept
云杉花墨天牛,4,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_20,concept
松材线虫,5,pathogen,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_21,concept
松褐天牛,4,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_21,concept
马尾松,3,host,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_21,concept
成虫,3,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_21,concept
松材线虫,5,pathogen,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_22,concept
松褐天牛,5,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_22,concept
马尾松,4,host,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_22,concept
松材线虫,5,pathogen,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_23,concept
松褐天牛,5,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_23,concept
马尾松,4,host,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_23,concept
松材线虫,5,pathogen,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_24,concept
松褐天牛,5,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_24,concept
马尾松,4,host,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_24,concept
伴生细菌,3,pathogen,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_24,concept
松材线虫,5,pathogen,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_25,concept
松褐天牛,5,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_25,concept
马尾松,4,host,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_25,concept
氧化磷酸化,3,mechanism,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_25,concept
氧气,3,compound,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_25,concept
呼吸作用,3,mechanism,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_25,concept
松材线虫,5,pathogen,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_26,concept
松褐天牛,5,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_26,concept
马尾松,4,host,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_26,concept
松材线虫,5,pathogen,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_27,concept
松褐天牛,4,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_27,concept
马尾松,4,host,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_27,concept
松材线虫,5,pathogen,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_28,concept
松褐天牛,4,vector,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_28,concept
马尾松,3,host,Pc5Bj-1762148820023-松材线虫病媒介天牛种类调查及其传播机制研究_王洋.pdf_28,concept
气候变化,5,environment,气候变化对松材线虫病扩散风险的影响分析——以郁南县为例_雷志华.pdf_29,concept
松材线虫病,5,pathogen,气候变化对松材线虫病扩散风险的影响分析——以郁南县为例_雷志华.pdf_29,concept
松褐天牛,5,vector,气候变化对松材线虫病扩散风险的影响分析——以郁南县为例_雷志华.pdf_29,concept
马尾松,4,host,气候变化对松材线虫病扩散风险的影响分析——以郁南县为例_雷志华.pdf_29,concept
郁南县,3,location,气候变化对松材线虫病扩散风险的影响分析——以郁南县为例_雷志华.pdf_29,concept
温度,4,environment,气候变化对松材线虫病扩散风险的影响分析——以郁南县为例_雷志华.pdf_29,concept
降水,4,environment,气候变化对松材线虫病扩散风险的影响分析——以郁南县为例_雷志华.pdf_29,concept
松材线虫病,5,pathogen,气候变化对松材线虫病扩散风险的影响分析——以郁南县为例_雷志华.pdf_30,concept
温湿度,4,environment,气候变化对松材线虫病扩散风险的影响分析——以郁南县为例_雷志华.pdf_30,concept
疫情发生,4,symptom,气候变化对松材线虫病扩散风险的影响分析——以郁南县为例_雷志华.pdf_30,concept
松墨天牛,4,vector,气候变化对松材线虫病扩散风险的影响分析——以郁南县为例_雷志华.pdf_30,concept
病死树,3,symptom,气候变化对松材线虫病扩散风险的影响分析——以郁南县为例_雷志华.pdf_30,concept
疫区北界,3,location,气候变化对松材线虫病扩散风险的影响分析——以郁南县为例_雷志华.pdf_30,concept
松材线虫病外部症状表现与病害治疗效果的关系,5,study,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_31,concept
松材线虫,5,pathogen,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_31,concept
马尾松、黑松、20年生自然感病松树,4,host,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_31,concept
注药治疗技术,4,treatment,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_31,concept
bursaphelenchus xylophilus,5,pathogen,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_32,concept
monochamus alternatus,4,vector,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_32,concept
pinus massoniana,4,host,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_32,concept
pinus thunbergii,4,host,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_32,concept
松材线虫,5,pathogen,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
bursaphelenchus xylophilus,4,pathogen,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
伴生细菌,3,pathogen,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
松褐天牛,5,vector,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
云杉花墨天牛,3,vector,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
monochamus alternatus,4,vector,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
马尾松,5,host,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
黑松,5,host,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
湿地松,3,host,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
赤松,4,host,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
云南松,2,host,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
萎蔫,5,symptom,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
针叶变色,4,symptom,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
树脂分泌异常,3,symptom,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
枯死,5,symptom,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
阿维菌素,4,treatment,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
噻虫啉,3,treatment,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
诱捕器,2,treatment,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
生物防治,4,treatment,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
温度,5,environment,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
湿度,4,environment,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
降水,3,environment,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
海拔,2,environment,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
疫区,5,location,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
省份,4,location,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
分布区,3,location,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
侵染途径,5,mechanism,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
致病机理,4,mechanism,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_33,concept
松材线虫,5,pathogen,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_34,concept
马尾松,4,host,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_34,concept
黑松,4,host,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_34,concept
松褐天牛,5,vector,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_34,concept
甲维盐乳油剂,3,compound,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_34,concept
甲维盐可溶性液剂,3,compound,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_34,concept
注药防治试验,4,treatment,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_34,concept
截枝套管法,2,treatment,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_34,concept
自流式注干法,3,treatment,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_34,concept
直接注入法,3,treatment,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_34,concept
存活率计算公式,2,mechanism,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_34,concept
松材线虫,5,pathogen,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_35,concept
马尾松,4,host,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_35,concept
症状,4,symptom,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_35,concept
松材线虫,5,pathogen,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_36,concept
松褐天牛,4,vector,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_36,concept
马尾松,4,host,松材线虫病外部症状表现与病害治疗效果的关系_程浩.pdf_36,concept
