entity,importance,category,chunk_id,type
松材线虫,5,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
bursaphelenchus xylophilus,4,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
伴生细菌,3,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
马尾松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
黑松,3,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
湿地松,3,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
赤松,3,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
云南松,3,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
松褐天牛,5,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
云杉花墨天牛,4,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
monochamus alternatus,3,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
萎蔫,4,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
针叶变色,3,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
树脂分泌异常,3,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
枯死,4,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
阿维菌素,3,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
噻虫啉,3,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
诱捕器,3,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
生物防治,4,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
温度,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
湿度,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
降水,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
海拔,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
疫区,4,location,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
省份,3,location,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
分布区,3,location,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
侵染途径,3,mechanism,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_88,concept
