entity,importance,category,chunk_id,type
松材线虫,5,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
bursaphelenchus xylophilus,5,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
伴生细菌,4,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
松褐天牛,5,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
云杉花墨天牛,5,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
monochamus alternatus,5,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
马尾松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
黑松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
湿地松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
赤松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
云南松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
萎蔫,3,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
针叶变色,3,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
树脂分泌异常,3,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
枯死,3,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
阿维菌素,4,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
噻虫啉,4,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
诱捕器,4,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
生物防治,4,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
温度,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
湿度,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
降水,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
海拔,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_139,concept
松材线虫,5,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
bursaphelenchus xylophilus,4,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
伴生细菌,3,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
马尾松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
黑松,3,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
湿地松,2,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
赤松,2,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
云南松,2,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
松褐天牛,5,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
云杉花墨天牛,3,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
monochamus alternatus,2,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
萎蔫,4,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
针叶变色,3,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
树脂分泌异常,2,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
枯死,3,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
阿维菌素,4,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
噻虫啉,3,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
诱捕器,2,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
生物防治,3,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
温度,4,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
湿度,4,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
降水,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
海拔,2,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
疫区,4,location,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
省份,3,location,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
分布区,2,location,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
侵染途径,4,mechanism,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
致病机理,3,mechanism,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_140,concept
松材线虫,5,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
bursaphelenchus xylophilus,5,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
伴生细菌,4,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
马尾松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
黑松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
湿地松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
赤松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
云南松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
松褐天牛,5,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
云杉花墨天牛,4,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
monochamus alternatus,5,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
萎蔫,3,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
针叶变色,3,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
树脂分泌异常,3,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
枯死,3,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
阿维菌素,4,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
噻虫啉,4,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
诱捕器,3,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
生物防治,4,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
温度,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
湿度,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
降水,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
海拔,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
疫区,4,location,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
省份,4,location,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
分布区,4,location,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
侵染途径,3,mechanism,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
致病机理,3,mechanism,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_141,concept
松材线虫,5,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_142,concept
松褐天牛,5,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_142,concept
马尾松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_142,concept
松材线虫,5,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
bursaphelenchus xylophilus,4,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
伴生细菌,3,pathogen,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
马尾松,4,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
黑松,3,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
湿地松,3,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
赤松,3,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
云南松,3,host,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
松褐天牛,5,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
云杉花墨天牛,4,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
monochamus alternatus,3,vector,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
萎蔫,4,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
针叶变色,4,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
树脂分泌异常,3,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
枯死,4,symptom,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
阿维菌素,4,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
噻虫啉,3,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
诱捕器,4,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
生物防治,4,treatment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
温度,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
湿度,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
降水,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
海拔,3,environment,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
疫区,4,location,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
省份,4,location,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
分布区,4,location,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
侵染途径,3,mechanism,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
致病机理,3,mechanism,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
萜烯,2,compound,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
酚类,2,compound,JItW6-1762148810582-中国森林保护学科发展历程研究_曾凡勇.pdf_143,concept
